STABBR,EMP,AP,EST,POP20,REGION_ID,REGIONS,2022REALGDP,STPOP,ZCTAGDP
KS,138,6882,10,679,13,SPP,174794.6,2937880,40.3983598377061
KS,848,37549,108,4150,13,SPP,174794.6,2937880,246.91191947935246
KS,4,266,3,272,13,SPP,174794.6,2937880,16.183142674309366
KS,71,3402,16,615,13,SPP,174794.6,2937880,36.59056156139801
KS,576,22894,84,1557,13,SPP,174794.6,2937880,92.63659244080766
KS,114,4018,25,1489,13,SPP,174794.6,2937880,88.59080677223032
KS,28,1705,6,331,13,SPP,174794.6,2937880,19.693456710280884
KS,11,1049,6,259,13,SPP,174794.6,2937880,15.409683649434285
KS,62,3518,8,445,13,SPP,174794.6,2937880,26.476097389954663
KS,49,2225,20,580,13,SPP,174794.6,2937880,34.50817187904203
KS,7,361,5,466,13,SPP,174794.6,2937880,27.725531199368255
KS,150,4493,21,1366,13,SPP,174794.6,2937880,81.27269445995071
KS,108,3750,12,390,13,SPP,174794.6,2937880,23.203770746252403
KS,38,2103,6,189,13,SPP,174794.6,2937880,11.244904284722317
KS,189,9294,11,374,13,SPP,174794.6,2937880,22.251821177175376
KS,243,7262,56,1809,13,SPP,174794.6,2937880,107.62979815377075
KS,221,8303,36,1305,13,SPP,174794.6,2937880,77.64338672784457
KS,1285,49463,82,2959,13,SPP,174794.6,2937880,176.05117343118167
KS,4,131,4,392,13,SPP,174794.6,2937880,23.32276444238703
KS,56,1834,11,898,13,SPP,174794.6,2937880,53.428169564447835
KS,58,2118,15,233,13,SPP,174794.6,2937880,13.862765599684128
KS,11691,486497,988,24428,13,SPP,174794.6,2937880,1453.3890045883427
KS,27,569,10,331,13,SPP,174794.6,2937880,19.693456710280884
KS,40,1378,13,540,13,SPP,174794.6,2937880,32.12829795634948
KS,39,914,5,237,13,SPP,174794.6,2937880,14.100752991953382
KS,8,443,4,264,13,SPP,174794.6,2937880,15.707167889770856
KS,39,1224,6,160,13,SPP,174794.6,2937880,9.519495690770215
KS,10,382,5,221,13,SPP,174794.6,2937880,13.14880342287636
KS,27,621,7,199,13,SPP,174794.6,2937880,11.839872765395455
KS,15,518,7,237,13,SPP,174794.6,2937880,14.100752991953382
KS,8,262,3,130,13,SPP,174794.6,2937880,7.7345902487508
KS,424,12328,63,2576,13,SPP,174794.6,2937880,153.2638806214005
KS,4,88,3,145,13,SPP,174794.6,2937880,8.627042969760508
KS,61,3450,16,574,13,SPP,174794.6,2937880,34.15119079063815
KS,483,19115,72,1661,13,SPP,174794.6,2937880,98.8242646398083
KS,23,1162,6,206,13,SPP,174794.6,2937880,12.256350701866653
KS,19,304,6,216,13,SPP,174794.6,2937880,12.851319182539791
KS,83,4848,9,435,13,SPP,174794.6,2937880,25.88112890928152
KS,88,3440,25,589,13,SPP,174794.6,2937880,35.04364351164786
KS,33,1416,11,243,13,SPP,174794.6,2937880,14.457734080357266
KS,210,8583,16,491,13,SPP,174794.6,2937880,29.212952401051098
KS,61,1918,10,243,13,SPP,174794.6,2937880,14.457734080357266
KS,23,777,7,215,13,SPP,174794.6,2937880,12.791822334472476
KS,86,3092,18,438,13,SPP,174794.6,2937880,26.059619453483467
KS,6,54,3,272,13,SPP,174794.6,2937880,16.183142674309366
KS,1517,65877,156,4333,13,SPP,174794.6,2937880,257.7998426756709
KS,30,1302,6,314,13,SPP,174794.6,2937880,18.682010293136546
KS,10,286,3,103,13,SPP,174794.6,2937880,6.1281753509333265
KS,1310,54213,165,3171,13,SPP,174794.6,2937880,188.6645052214522
KS,763,34425,95,2424,13,SPP,174794.6,2937880,144.22035971516877
KS,23,711,3,253,13,SPP,174794.6,2937880,15.052702561030404
KS,1390,56136,194,5011,13,SPP,174794.6,2937880,298.1387056653097
KS,30,618,3,170,13,SPP,174794.6,2937880,10.114464171443354
KS,424,13107,66,1843,13,SPP,174794.6,2937880,109.65269098805942
KS,234,10621,51,1550,13,SPP,174794.6,2937880,92.22011450433646
KS,764,26795,105,2210,13,SPP,174794.6,2937880,131.4880342287636
KS,2661,109632,286,6561,13,SPP,174794.6,2937880,390.35882016964615
KS,669,29031,80,1717,13,SPP,174794.6,2937880,102.15608813157787
KS,70,2003,25,659,13,SPP,174794.6,2937880,39.208422876359826
KS,78,3475,18,528,13,SPP,174794.6,2937880,31.414335779541712
KS,22,1058,6,120,13,SPP,174794.6,2937880,7.139621768077662
KS,32,1439,4,190,13,SPP,174794.6,2937880,11.30440113278963
KS,1716,66668,242,5467,13,SPP,174794.6,2937880,325.2692683840048
KS,26,850,6,224,13,SPP,174794.6,2937880,13.327293967078301
KS,79,2995,20,473,13,SPP,174794.6,2937880,28.14200913583945
KS,57,2658,18,487,13,SPP,174794.6,2937880,28.974965008781844
KS,650,31130,91,1732,13,SPP,174794.6,2937880,103.04854085258758
KS,11,212,7,305,3,WestConnectNonEnrolled,174794.6,2937880,18.146538660530723
KS,18,619,3,183,13,SPP,174794.6,2937880,10.887923196318434
KS,5,83,4,195,13,SPP,174794.6,2937880,11.601885373126201
KS,25,954,10,281,13,SPP,174794.6,2937880,16.718614306915192
KS,8,62,3,144,13,SPP,174794.6,2937880,8.567546121693194
KS,851,39609,106,2541,13,SPP,174794.6,2937880,151.1814909390445
KS,490,16250,79,2158,13,SPP,174794.6,2937880,128.3941981292633
KS,50,1018,7,199,13,SPP,174794.6,2937880,11.839872765395455
KS,509,20537,70,1384,13,SPP,174794.6,2937880,82.34363772516237
KS,54,2986,14,472,13,SPP,174794.6,2937880,28.082512287772136
KS,487,19520,82,1917,13,SPP,174794.6,2937880,114.05545774504064
KS,36,1506,17,420,13,SPP,174794.6,2937880,24.988676188271814
KS,281,10540,50,1021,13,SPP,174794.6,2937880,60.74628187672744
KS,15,583,4,286,13,SPP,174794.6,2937880,17.01609854725176
KS,32,1366,15,395,13,SPP,174794.6,2937880,23.501254986588968
KS,14135,750287,710,31090,13,SPP,174794.6,2937880,1849.7570064127876
KS,250,10407,44,971,13,SPP,174794.6,2937880,57.77143947336175
KS,112,6206,21,876,13,SPP,174794.6,2937880,52.119238906966935
KS,668,31356,109,2837,13,SPP,174794.6,2937880,168.79255796696938
KS,25,2060,3,104,13,SPP,174794.6,2937880,6.18767219900064
KS,143,7756,41,808,13,SPP,174794.6,2937880,48.07345323838959
KS,26,881,12,903,13,SPP,174794.6,2937880,53.72565380478441
KS,252,11504,53,1281,13,SPP,174794.6,2937880,76.21546237422903
KS,15,367,3,81,13,SPP,174794.6,2937880,4.819244693452421
KS,30,1834,3,320,13,SPP,174794.6,2937880,19.03899138154043
KS,45,1370,9,394,13,SPP,174794.6,2937880,23.441758138521656
KS,42,1436,14,804,13,SPP,174794.6,2937880,47.83546584612033
KS,10778,450700,958,35205,13,SPP,174794.6,2937880,2094.586536209784
KS,68,2831,10,382,13,SPP,174794.6,2937880,22.727795961713888
KS,43,1308,11,330,13,SPP,174794.6,2937880,19.63395986221357
KS,4078,215621,46,2798,13,SPP,174794.6,2937880,166.47218089234414
KS,76,2934,25,780,13,SPP,174794.6,2937880,46.407541492504805
KS,205,7449,33,1191,13,SPP,174794.6,2937880,70.8607460481708
KS,477,25117,55,1865,13,SPP,174794.6,2937880,110.96162164554032
KS,8,222,4,157,13,SPP,174794.6,2937880,9.341005146568273
KS,46,1987,11,547,13,SPP,174794.6,2937880,32.544775892820674
KS,680,30008,73,2961,13,SPP,174794.6,2937880,176.1701671273163
KS,426,15929,78,1875,13,SPP,174794.6,2937880,111.55659012621346
KS,67,3535,9,317,13,SPP,174794.6,2937880,18.86050083733849
KS,566,20604,73,1949,13,SPP,174794.6,2937880,115.95935688319469
KS,191,12385,19,1042,13,SPP,174794.6,2937880,61.99571568614103
KS,665,33002,76,1591,13,SPP,174794.6,2937880,94.65948527509633
KS,5,379,3,211,13,SPP,174794.6,2937880,12.55383494220322
KS,300,14586,37,1346,13,SPP,174794.6,2937880,80.08275749860444
KS,342,15147,34,1534,13,SPP,174794.6,2937880,91.26816493525945
KS,1463,58344,197,5148,13,SPP,174794.6,2937880,306.2897738505317
KS,196,9711,30,1224,13,SPP,174794.6,2937880,72.82414203439215
KS,445,19648,69,2039,13,SPP,174794.6,2937880,121.31407320925294
KS,512,22951,68,2331,13,SPP,174794.6,2937880,138.68715284490858
KS,327,14252,39,1277,13,SPP,174794.6,2937880,75.97747498195979
KS,1958,93782,212,7359,13,SPP,174794.6,2937880,437.83730492736265
KS,43,1576,6,390,13,SPP,174794.6,2937880,23.203770746252403
KS,8852,476049,519,21242,13,SPP,174794.6,2937880,1263.8320466458808
KS,467,20548,55,2058,13,SPP,174794.6,2937880,122.4445133225319
KS,1067,51926,127,4688,13,SPP,174794.6,2937880,278.9212237395673
KS,30,1642,8,597,13,SPP,174794.6,2937880,35.519618296186366
KS,37,3396,4,88,13,SPP,174794.6,2937880,5.235722629923618
KS,52,3004,12,549,13,SPP,174794.6,2937880,32.663769588955304
NE,33,1212,9,71,13,SPP,137078.1,1961504,4.961776830432159
NE,675,48520,50,2181,13,SPP,137078.1,1961504,152.41739812919067
NE,877,34050,127,5291,13,SPP,137078.1,1961504,369.7572001382612
NE,116,4294,31,867,13,SPP,137078.1,1961504,60.589584675840584
NE,6723,275451,463,23236,15,MISO,137078.1,1961504,1623.8288229848117
NE,982,48086,225,16250,13,SPP,137078.1,1961504,1135.6179365425714
NE,5365,289592,430,12597,13,SPP,137078.1,1961504,880.3310244078014
NE,2209,117876,12,410,13,SPP,137078.1,1961504,28.652514091227957
NE,18,856,6,263,13,SPP,137078.1,1961504,18.379539526812078
NE,94,2592,23,1039,13,SPP,137078.1,1961504,72.60966375801426
NE,26,912,11,498,13,SPP,137078.1,1961504,34.80232199373542
NE,218,8133,36,1702,13,SPP,137078.1,1961504,118.94287556895118
NE,48,1827,12,534,13,SPP,137078.1,1961504,37.318152499306656
NE,10,96,5,524,13,SPP,137078.1,1961504,36.619310692203534
NE,97,2127,17,624,15,MISO,137078.1,1961504,43.607728763234746
NE,9157,595985,730,30996,13,SPP,137078.1,1961504,2166.130065296834
NE,406,19182,81,2740,15,MISO,137078.1,1961504,191.48265514625513
NE,14794,660613,829,31301,13,SPP,137078.1,1961504,2187.444740413479
NE,4959,209343,510,15954,13,SPP,137078.1,1961504,1114.9322190523192
NE,49,748,14,860,13,SPP,137078.1,1961504,60.100395410868394
NE,150,8703,23,809,13,SPP,137078.1,1961504,56.53630219464248
NE,418,17878,47,1628,13,SPP,137078.1,1961504,113.77144619638808
NE,51,3136,14,435,13,SPP,137078.1,1961504,30.399618608985758
NE,60,3628,23,939,13,SPP,137078.1,1961504,65.62124568698306
NE,20,685,4,401,13,SPP,137078.1,1961504,28.02355646483515
NE,488,28088,84,2615,13,SPP,137078.1,1961504,182.74713255746613
NE,154,6707,36,1321,13,SPP,137078.1,1961504,92.31700271832226
NE,13,307,3,1355,15,MISO,137078.1,1961504,94.69306486247288
NE,17,605,9,339,13,SPP,137078.1,1961504,23.6907372607958
NE,245,6946,26,991,13,SPP,137078.1,1961504,69.25522308391928
NE,28,2085,9,692,13,SPP,137078.1,1961504,48.35985305153597
NE,416,21375,65,1919,13,SPP,137078.1,1961504,134.1077427830889
NE,9429,410701,693,32242,13,SPP,137078.1,1961504,2253.2057544618824
NE,682,37270,66,1709,13,SPP,137078.1,1961504,119.43206483392336
NE,2379,83936,264,12991,13,SPP,137078.1,1961504,907.8653916076644
NE,28,861,7,597,13,SPP,137078.1,1961504,41.72085588405631
NE,158,5697,33,1525,13,SPP,137078.1,1961504,106.57337558322594
NE,779,55761,121,3408,13,SPP,137078.1,1961504,238.1652878607436
NE,400,12276,69,2414,15,MISO,137078.1,1961504,168.7004122346934
NE,18,508,7,253,13,SPP,137078.1,1961504,17.68069771970896
NE,4436,296919,129,3872,13,SPP,137078.1,1961504,270.59154771032837
NE,82,2805,19,1414,13,SPP,137078.1,1961504,98.8162315243813
NE,2117,86471,211,6065,13,SPP,137078.1,1961504,423.84755600804283
NE,84,3680,22,1098,13,SPP,137078.1,1961504,76.73283041992268
NE,10,735,3,129,13,SPP,137078.1,1961504,9.015059311630258
NE,556,24709,96,2854,13,SPP,137078.1,1961504,199.4494517472307
NE,91,2321,18,783,13,SPP,137078.1,1961504,54.719313496174365
NE,1916,143632,39,2011,13,SPP,137078.1,1961504,140.53708740843763
NE,215,11281,43,2182,13,SPP,137078.1,1961504,152.487282309901
NE,23103,1896495,753,9130,15,MISO,137078.1,1961504,638.0425698851494
NE,3862,127541,413,36706,15,MISO,137078.1,1961504,2565.1687371527155
NE,12743,1061600,329,22669,15,MISO,137078.1,1961504,1584.2044925220648
NE,14936,938522,580,21871,13,SPP,137078.1,1961504,1528.4369163152357
NE,11472,556082,521,31064,15,MISO,137078.1,1961504,2170.8821895851347
NE,4902,312323,292,15623,15,MISO,137078.1,1961504,1091.8005552372058
NE,6458,322072,216,9665,15,MISO,137078.1,1961504,675.4306065651663
NE,1426,50479,161,25048,15,MISO,137078.1,1961504,1750.4589584318971
NE,2569,118440,193,11095,15,MISO,137078.1,1961504,775.3649849809126
NE,792,66304,56,841,15,MISO,137078.1,1961504,58.77259597737247
NE,33894,2122507,1244,18078,13,SPP,137078.1,1961504,1263.366218881022
NE,6412,186870,620,34003,13,SPP,137078.1,1961504,2376.2717966927416
NE,7560,377879,370,8387,13,SPP,137078.1,1961504,586.1186236173876
NE,7490,391477,404,9802,13,SPP,137078.1,1961504,685.0047393224792
NE,4185,246803,218,12999,13,SPP,137078.1,1961504,908.4244650533469
NE,5996,220938,386,32203,13,SPP,137078.1,1961504,2250.4802714141806
NE,8854,582902,529,15503,13,SPP,137078.1,1961504,1083.4144535519683
NE,19893,1057739,1048,22507,13,SPP,137078.1,1961504,1572.8832552469944
NE,11858,807812,507,19160,13,SPP,137078.1,1961504,1338.9809024095796
NE,11033,577169,795,21501,13,SPP,137078.1,1961504,1502.5797694524201
NE,12602,849380,413,13609,15,MISO,137078.1,1961504,951.0538152866372
NE,2613,99352,288,13729,13,SPP,137078.1,1961504,959.4399169718747
NE,2520,69172,163,13705,13,SPP,137078.1,1961504,957.7626966348272
NE,9430,344066,716,28996,13,SPP,137078.1,1961504,2026.3617038762095
NE,3177,102617,444,30728,13,SPP,137078.1,1961504,2147.4011048664697
NE,1744,69354,337,20984,13,SPP,137078.1,1961504,1466.4496480251887
NE,23788,1210269,1247,26537,13,SPP,137078.1,1961504,1854.516503509552
NE,12948,766084,503,12327,13,SPP,137078.1,1961504,861.4622956160172
NE,505,26025,66,5511,13,SPP,137078.1,1961504,385.13171989452997
NE,18467,886391,1349,24994,13,SPP,137078.1,1961504,1746.6852126735403
NE,984,50591,126,11387,15,MISO,137078.1,1961504,795.7711657483238
NE,1520,68638,143,6615,15,MISO,137078.1,1961504,462.2838553987145
NE,29092,2301119,1215,23383,13,SPP,137078.1,1961504,1634.1017975492275
NE,429,17985,61,5525,13,SPP,137078.1,1961504,386.1100984244743
NE,9446,425842,608,28314,13,SPP,137078.1,1961504,1978.7006926317767
NE,4614,213595,23,2267,15,MISO,137078.1,1961504,158.4274376702775
NE,316,13845,56,1654,13,SPP,137078.1,1961504,115.58843489485619
NE,27,1055,9,329,13,SPP,137078.1,1961504,22.991895453692678
NE,1194,41589,136,4368,13,SPP,137078.1,1961504,305.2541013426432
NE,62,1438,11,440,13,SPP,137078.1,1961504,30.74903951253732
NE,6117,244038,467,14134,13,SPP,137078.1,1961504,987.7430101595511
NE,50,1861,17,938,13,SPP,137078.1,1961504,65.55136150627274
NE,9,413,5,342,13,SPP,137078.1,1961504,23.900389802926735
NE,28,1108,4,121,13,SPP,137078.1,1961504,8.455985865947762
NE,38,1744,13,396,13,SPP,137078.1,1961504,27.674135561283585
NE,297,13897,46,2044,13,SPP,137078.1,1961504,142.84326537187792
NE,39,1370,6,407,13,SPP,137078.1,1961504,28.44286154909702
NE,71,3263,12,540,13,SPP,137078.1,1961504,37.737457583568535
NE,22,895,7,393,13,SPP,137078.1,1961504,27.464483019152652
NE,24,2850,6,309,13,SPP,137078.1,1961504,21.594211839486434
NE,195,9814,24,420,13,SPP,137078.1,1961504,29.35135589833108
NE,8,428,3,240,13,SPP,137078.1,1961504,16.7722033704749
NE,43,1839,12,189,13,SPP,137078.1,1961504,13.208110154248986
NE,45,2494,10,258,13,SPP,137078.1,1961504,18.030118623260517
NE,22,853,8,312,13,SPP,137078.1,1961504,21.803864381617373
NE,43,1661,9,447,13,SPP,137078.1,1961504,31.238228777509505
NE,29,620,12,580,13,SPP,137078.1,1961504,40.53282481198101
NE,91,3417,26,1016,13,SPP,137078.1,1961504,71.0023276016771
NE,4934,277686,191,8484,13,SPP,137078.1,1961504,592.8973891462878
NE,95,3443,20,535,13,SPP,137078.1,1961504,37.38803668001697
NE,59,2652,12,504,13,SPP,137078.1,1961504,35.2216270779973
NE,54,1881,9,322,13,SPP,137078.1,1961504,22.50270618872049
NE,39,1560,7,241,13,SPP,137078.1,1961504,16.842087551185212
NE,169,5836,34,1645,13,SPP,137078.1,1961504,114.95947726846339
NE,670,32764,37,933,13,SPP,137078.1,1961504,65.20194060272118
NE,56,2060,17,966,13,SPP,137078.1,1961504,67.50811856616149
NE,167,9891,18,528,13,SPP,137078.1,1961504,36.898847415044784
NE,100,5919,19,1012,13,SPP,137078.1,1961504,70.72279087883584
NE,35,1011,10,399,13,SPP,137078.1,1961504,27.883788103414524
NE,38,1590,8,215,13,SPP,137078.1,1961504,15.025098852717099
NE,29,1703,8,459,13,SPP,137078.1,1961504,32.07683894603325
NE,253,11088,49,2551,13,SPP,137078.1,1961504,178.27454499200613
NE,27,1188,7,209,13,SPP,137078.1,1961504,14.605793768455227
NE,135,4616,30,1132,13,SPP,137078.1,1961504,79.10889256407329
NE,331,16692,4,166,13,SPP,137078.1,1961504,11.600773997911807
NE,185,10439,17,724,13,SPP,137078.1,1961504,50.59614683426596
NE,1569,60771,160,5075,13,SPP,137078.1,1961504,354.66221710483387
NE,146,8147,22,866,13,SPP,137078.1,1961504,60.519700495130266
NE,1391,49964,177,4930,13,SPP,137078.1,1961504,344.5290109018386
NE,53,1914,15,382,13,SPP,137078.1,1961504,26.695757031339216
NE,247,7712,43,1935,13,SPP,137078.1,1961504,135.2258896744539
NE,333,14833,58,1401,13,SPP,137078.1,1961504,97.90773717514723
NE,23,864,9,570,13,SPP,137078.1,1961504,39.833983004877894
NE,1086,47140,117,2483,13,SPP,137078.1,1961504,173.5224207037049
NE,13,320,6,183,13,SPP,137078.1,1961504,12.788805069987111
NE,23,544,6,227,13,SPP,137078.1,1961504,15.863709021240846
NE,673,27318,37,1110,13,SPP,137078.1,1961504,77.57144058844642
NE,39,1207,13,472,13,SPP,137078.1,1961504,32.9853332952673
NE,68,1941,15,574,13,SPP,137078.1,1961504,40.113519727719144
NE,632,27481,89,1954,13,SPP,137078.1,1961504,136.55368910794982
NE,412,17359,63,1531,13,SPP,137078.1,1961504,106.99268066748782
NE,251,7924,72,3813,13,SPP,137078.1,1961504,266.46838104842
NE,106,2991,29,1322,13,SPP,137078.1,1961504,92.38688689903258
NE,35,1597,7,369,13,SPP,137078.1,1961504,25.787262682105162
NE,62,2334,19,644,13,SPP,137078.1,1961504,45.00541237744098
NE,97,2160,18,730,13,SPP,137078.1,1961504,51.01545191852783
NE,81,2844,30,1330,13,SPP,137078.1,1961504,92.94596034471508
NE,14,340,5,180,13,SPP,137078.1,1961504,12.579152527856177
NE,271,13481,26,1043,13,SPP,137078.1,1961504,72.88920048085551
NE,677,26606,116,3378,13,SPP,137078.1,1961504,236.06876243943427
NE,65,3427,10,370,13,SPP,137078.1,1961504,25.857146862815473
NE,29,975,13,789,13,SPP,137078.1,1961504,55.13861858043624
NE,45,2131,19,900,13,SPP,137078.1,1961504,62.89576263928088
NE,3698,146672,273,8620,13,SPP,137078.1,1961504,602.4016377228902
NE,243,5719,11,550,13,SPP,137078.1,1961504,38.43629939067165
NE,46,2009,14,534,13,SPP,137078.1,1961504,37.318152499306656
NE,51,2065,4,233,13,SPP,137078.1,1961504,16.28301410550272
NE,10,393,6,298,13,SPP,137078.1,1961504,20.825485851673005
NE,160,7264,30,1220,13,SPP,137078.1,1961504,85.25870046658075
NE,17,568,4,247,13,SPP,137078.1,1961504,17.261392635447084
NE,547,28426,38,1284,13,SPP,137078.1,1961504,89.73128803204072
NE,63,1068,7,987,13,SPP,137078.1,1961504,68.97568636107803
NE,89,4424,24,535,13,SPP,137078.1,1961504,37.38803668001697
NE,79,3728,17,1007,13,SPP,137078.1,1961504,70.37336997528428
NE,174,8583,20,670,13,SPP,137078.1,1961504,46.8224010759091
NE,201,9152,43,1570,13,SPP,137078.1,1961504,109.71816371518997
NE,508,25532,78,2063,13,SPP,137078.1,1961504,144.17106480537385
NE,85,1667,13,341,13,SPP,137078.1,1961504,23.83050562221642
NE,3,131,3,193,13,SPP,137078.1,1961504,13.487646877090233
NE,4070,166975,240,9209,13,SPP,137078.1,1961504,643.563420161264
NE,87,4028,23,548,13,SPP,137078.1,1961504,38.29653102925102
NE,9,304,4,290,13,SPP,137078.1,1961504,20.266412405990504
NE,13,491,6,136,13,SPP,137078.1,1961504,9.504248576602443
NE,23,486,7,482,13,SPP,137078.1,1961504,33.684175102370425
NE,27,1066,8,231,13,SPP,137078.1,1961504,16.143245744082094
NE,22,648,9,275,13,SPP,137078.1,1961504,19.218149695335825
NE,86,1932,22,1029,13,SPP,137078.1,1961504,71.91082195091114
NE,10,228,5,88,13,SPP,137078.1,1961504,6.1498079025074635
NE,701,28549,83,2799,13,SPP,137078.1,1961504,195.60582180816354
NE,47,2275,8,459,13,SPP,137078.1,1961504,32.07683894603325
NE,42,3158,8,378,13,SPP,137078.1,1961504,26.416220308497973
NE,643,25193,69,3369,13,SPP,137078.1,1961504,235.43980481304143
NE,41,1481,10,748,13,SPP,137078.1,1961504,52.273367171313446
NE,58,2277,11,733,13,SPP,137078.1,1961504,51.22510446065876
NE,179,6736,31,1070,13,SPP,137078.1,1961504,74.77607336003393
NE,17,532,6,296,13,SPP,137078.1,1961504,20.68571749025238
NE,7,262,5,170,13,SPP,137078.1,1961504,11.880310720753055
NE,236,16181,27,905,13,SPP,137078.1,1961504,63.245183542832436
NE,143,6934,23,708,13,SPP,137078.1,1961504,49.47799994290096
NE,2197,115426,147,4886,13,SPP,137078.1,1961504,341.45410695058484
NE,476,31731,45,1488,13,SPP,137078.1,1961504,103.98766089694439
NE,7,222,6,465,13,SPP,137078.1,1961504,32.49614403029512
NE,326,9810,47,2522,13,SPP,137078.1,1961504,176.24790375140708
NE,181,4855,40,1755,13,SPP,137078.1,1961504,122.64673714659772
NE,5523,212498,376,9663,13,SPP,137078.1,1961504,675.2908382037458
NE,8713,471218,603,27238,13,SPP,137078.1,1961504,1903.5053141874807
NE,4007,213129,229,15064,13,SPP,137078.1,1961504,1052.7352982201412
NE,9440,456413,539,17155,13,SPP,137078.1,1961504,1198.8631200854038
NE,3901,117864,427,17475,13,SPP,137078.1,1961504,1221.226057912704
NE,14706,760463,833,28203,13,SPP,137078.1,1961504,1970.9435485729318
NE,5369,240985,368,15680,13,SPP,137078.1,1961504,1095.7839535376936
NE,21427,1330547,953,17249,13,SPP,137078.1,1961504,1205.4322330721734
NE,14231,786383,791,20669,13,SPP,137078.1,1961504,1444.4361311014407
NE,9226,559542,529,13492,13,SPP,137078.1,1961504,942.8773661435307
NE,210,14315,15,266,13,SPP,137078.1,1961504,18.589192068943017
NE,15797,649550,1356,47448,13,SPP,137078.1,1961504,3315.8646063428882
NE,209,10913,33,517,13,SPP,137078.1,1961504,36.13012142723135
NE,1073,50283,55,2024,13,SPP,137078.1,1961504,141.44558175767168
NE,14270,644120,660,37251,13,SPP,137078.1,1961504,2603.255615639836
NE,2812,140505,228,14496,13,SPP,137078.1,1961504,1013.0410835766841
NE,259,10686,54,1882,13,SPP,137078.1,1961504,131.52202809680736
NE,4392,282299,85,5843,13,SPP,137078.1,1961504,408.33326789035357
NE,2920,122589,204,7788,13,SPP,137078.1,1961504,544.2579993719105
NE,234,10461,38,1849,13,SPP,137078.1,1961504,129.21585013336704
NE,3776,216083,182,6929,13,SPP,137078.1,1961504,484.2274881417525
NE,43,1854,11,683,13,SPP,137078.1,1961504,47.73089542514316
NE,15596,709048,901,30189,13,SPP,137078.1,1961504,2109.7335314636116
NE,1070,44724,139,2941,13,SPP,137078.1,1961504,205.52937546902785
NE,3,143,4,434,13,SPP,137078.1,1961504,30.329734428275447
NE,21,690,11,293,13,SPP,137078.1,1961504,20.476064948121444
NE,22,899,5,235,13,SPP,137078.1,1961504,16.42278246692334
NE,40,1266,15,1012,13,SPP,137078.1,1961504,70.72279087883584
NE,67,2983,16,627,13,SPP,137078.1,1961504,43.81738130536568
NE,78,4047,16,633,13,SPP,137078.1,1961504,44.23668638962755
NE,171,10302,24,803,13,SPP,137078.1,1961504,56.11699711038061
NE,294,11674,42,1275,13,SPP,137078.1,1961504,89.10233040564792
NE,79,4156,22,432,13,SPP,137078.1,1961504,30.189966066854822
NE,1694,78046,133,3966,13,SPP,137078.1,1961504,277.1606606970978
NE,295,12871,32,1111,13,SPP,137078.1,1961504,77.64132476915672
NE,28,1144,4,459,13,SPP,137078.1,1961504,32.07683894603325
NE,27,487,6,487,13,SPP,137078.1,1961504,34.033596005921986
NE,234,8417,51,1287,13,SPP,137078.1,1961504,89.94094057417166
NE,67,1113,8,291,13,SPP,137078.1,1961504,20.33629658670082
NE,316,10879,55,1586,13,SPP,137078.1,1961504,110.83631060655497
NE,152,6378,33,1443,13,SPP,137078.1,1961504,100.84287276498034
NE,262,9720,42,1028,13,SPP,137078.1,1961504,71.84093777020082
NE,366,17750,70,1788,13,SPP,137078.1,1961504,124.95291511003802
NE,147,5561,25,968,13,SPP,137078.1,1961504,67.64788692758209
NE,216,21815,13,737,13,SPP,137078.1,1961504,51.50464118350001
NE,157,8201,17,612,13,SPP,137078.1,1961504,42.769118594710996
NE,36,1076,10,449,13,SPP,137078.1,1961504,31.377997138930127
NE,279,8648,54,1910,13,SPP,137078.1,1961504,133.4787851566961
NE,278,12147,44,1342,13,SPP,137078.1,1961504,93.78457051323883
NE,78,3499,18,660,13,SPP,137078.1,1961504,46.123559268805984
NE,80,4320,21,781,13,SPP,137078.1,1961504,54.57954513475374
NE,31,1320,10,601,13,SPP,137078.1,1961504,42.00039260689756
NE,72,3025,15,691,13,SPP,137078.1,1961504,48.28996887082565
NE,108,5709,4,179,13,SPP,137078.1,1961504,12.509268347145865
NE,270,15834,24,1134,13,SPP,137078.1,1961504,79.24866092549391
NE,3225,168476,149,7482,13,SPP,137078.1,1961504,522.873440074555
NE,193,7210,23,1202,13,SPP,137078.1,1961504,84.00078521379513
NE,51,2255,16,660,13,SPP,137078.1,1961504,46.123559268805984
NE,426,21446,10,254,13,SPP,137078.1,1961504,17.750581900419274
NE,213,6574,31,751,13,SPP,137078.1,1961504,52.48301971344438
NE,289,9265,57,1521,13,SPP,137078.1,1961504,106.29383886038468
NE,52,2844,11,395,13,SPP,137078.1,1961504,27.604251380573277
NE,16537,824872,1116,31257,13,SPP,137078.1,1961504,2184.369836462225
NE,71,2739,17,707,13,SPP,137078.1,1961504,49.40811576219065
NE,812,31453,111,2235,13,SPP,137078.1,1961504,156.19114388754753
NE,298,13703,41,1065,13,SPP,137078.1,1961504,74.42665245648239
NE,163,8951,31,1621,13,SPP,137078.1,1961504,113.2822569314159
NE,175,8857,30,925,13,SPP,137078.1,1961504,64.64286715703868
NE,9,489,6,186,13,SPP,137078.1,1961504,12.998457612118049
NE,365,13640,70,1672,13,SPP,137078.1,1961504,116.84635014764181
NE,9,358,3,107,13,SPP,137078.1,1961504,7.477607336003393
NE,175,10653,8,317,13,SPP,137078.1,1961504,22.153285285168934
